Run ID,Name,Source Type,Source Name,User,Status,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,random_state,splitter,accuracy_score_X_test,model_size,test_acc,training_accuracy_score,training_f1_score,training_log_loss,training_precision_score,training_recall_score,training_roc_auc_score,training_score,training_time,estimator_class,estimator_name
bec0707fbf9c485a8baf7acdd5b34a06,Max depth: 100,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,100,None,None,0.0,1,2,0.0,1101,best,0.9606274007682458,369528,0.9606274007682458,1,1,5.262342695397328e-15,1,1,1,1,6.502680063247681,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
224a0c11cd2b48a29014a175de602ff9,Max depth: 50,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,50,None,None,0.0,1,2,0.0,1101,best,0.9606274007682458,369528,0.9606274007682458,1,1,5.262342695397328e-15,1,1,1,1,6.1135900020599365,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
0345a448adc94b9ea4d4c15215d87b52,Max depth: 30,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,30,None,None,0.0,1,2,0.0,1101,best,0.9624839948783611,348520,0.9624839948783611,0.9987515205839043,0.9987436166059157,0.007807667595332076,0.998738227659243,0.9987515205839043,0.9965954069799601,0.9987515205839043,5.711979866027832,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
ddb585daeecf41efb374ebcc5bed830a,Max depth: 20,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,20,None,None,0.0,1,2,0.0,1101,best,0.9612676056338029,307128,0.9612676056338029,0.9953101991164607,0.9953009622014303,0.027492438444416793,0.995299197027898,0.9953101991164607,0.9818366133284684,0.9953101991164607,5.129403114318848,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
5d105ff2bed64809993e138603ab66cf,Max depth: 10,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,10,None,None,0.0,1,2,0.0,1101,best,0.9348911651728553,105983,0.9348911651728553,0.9514053396504257,0.9512036307952353,0.18501812462610498,0.9514013044966093,0.9514053396504257,0.9724527427812515,0.9514053396504257,4.307799816131592,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
2872b5b8c4e44bf0b75faf3b71ae944b,Max depth: 5,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,0.0,None,gini,5,None,None,0.0,1,2,0.0,1101,best,0.7615877080665813,8003,0.7615877080665813,0.7658140726038799,0.760208762687591,0.6487406278755916,0.7745221347167746,0.7658140726038799,0.9175919431237173,0.7658140726038799,3.6522839069366455,sklearn.tree._classes.DecisionTreeClassifier,DecisionTreeClassifier
