Run ID,Name,Source Type,Source Name,User,Status,algorithm,leaf_size,metric,metric_params,n_jobs,n_neighbors,p,weights,accuracy_score_X_test,f1_score_X_test,inference_time,model_size,test_acc,test_f1,training_accuracy_score,training_f1_score,training_log_loss,training_precision_score,training_recall_score,training_roc_auc_score,training_score,estimator_class,estimator_name
d4230f04c171465fb0122dc611b93baa,N: 56,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,56,2,uniform,0.7894736842105263,0.6170078740157481,0.023056983947753906,3661812,0.7894736842105263,0.6170078740157481,0.75,0.7052610470191332,0.5180513137748781,0.7117121384362763,0.75,0.6975860334794166,0.75,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
4f4242d350184d5fa25693ced81924fe,N: 35,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,35,2,uniform,0.7631578947368421,0.5946666666666667,0.021543025970458984,3661812,0.7631578947368421,0.5946666666666667,0.7615894039735099,0.7274797972244466,0.5014518998030137,0.7325716409711578,0.7615894039735099,0.7283138156476759,0.7615894039735099,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
f3156c5cb9ff4c28a7a5b282c6199f2c,N: 13,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,13,2,uniform,0.7894736842105263,0.6497695852534562,0.02149486541748047,3661812,0.7894736842105263,0.6497695852534562,0.7698675496688742,0.7273049650190331,0.47044281058287485,0.7469222389492366,0.7698675496688742,0.773877433723687,0.7698675496688742,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
3c3580d231b54e4588f2e01267385cf8,N: 8,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,8,2,uniform,0.7105263157894737,0.6070505287896593,0.022561073303222656,3661812,0.7105263157894737,0.6070505287896593,0.7764900662251656,0.7643363911520341,0.44040300141305283,0.7606949611493256,0.7764900662251656,0.800517278540125,0.7764900662251656,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
7011602063054ddf9a1738c9a8945eaf,N: 5,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,5,2,uniform,0.743421052631579,0.6095633274056511,0.02259373664855957,3661812,0.743421052631579,0.6095633274056511,0.8029801324503312,0.7826585071004352,0.389719890283431,0.7901988855130699,0.8029801324503312,0.840706947338171,0.8029801324503312,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
d543b39960874be086efb8d0459857d2,N: 1,LOCAL,/Users/aish/opt/anaconda3/envs/cs7641/lib/python3.9/site-packages/ipykernel_launcher.py,aish,FINISHED,auto,30,minkowski,None,None,1,2,uniform,0.7039473684210527,0.5943782245152107,0.02074885368347168,3661812,0.7039473684210527,0.5943782245152107,1,1,9.992007221626415e-16,1,1,1,1,sklearn.neighbors._classification.KNeighborsClassifier,KNeighborsClassifier
